CUSTOMER_ID,DATE,PRODUCT_ID,QUANTITY,LIST_PRICE,SPECIAL
TJ02679718,2018-08-02,-12,1.0,0.0,
TJ02679718,2018-08-02,81283,1.0,5.65,
TJ02679718,2018-08-02,2053,1.0,6.95,
TJ02679718,2018-08-02,151374,1.0,4.65,
TJ02679718,2018-08-02,29944,1.0,3.95,
TJ02679718,2018-08-02,29980,1.0,3.95,
TJ02679718,2018-08-02,3434,1.0,4.45,
TJ02679718,2018-08-02,130905,1.0,5.75,
CB03384049,2018-08-02,130640,1.0,10.75,
CB03384049,2018-08-02,1357,3.0,22.95,
CB03384049,2018-08-02,30197,1.0,12.45,
CB03384049,2018-08-02,-12,1.0,0.0,
CB03384049,2018-08-02,-12,1.0,0.0,
CB03384049,2018-08-02,2750,1.0,17.95,
CB03384049,2018-08-02,2762,1.0,18.65,
CB03384049,2018-08-02,3026,1.0,5.25,
JD03446581,2018-08-02,44178,1.0,6.75,
JD03446581,2018-08-02,121477,1.0,7.95,
JD03446581,2018-08-02,1357,1.0,7.65,
JD03446581,2018-08-02,2906,1.0,7.45,
JD03446581,2018-08-02,151374,1.0,4.65,
JD03446581,2018-08-02,112299,1.0,6.95,
QE03446608,2018-08-02,151302,1.0,6.95,
QE03446608,2018-08-02,2906,1.0,7.45,
QE03446608,2018-08-02,150833,1.0,6.45,
QE03446608,2018-08-02,3110,1.0,4.35,
QE03446608,2018-08-02,3482,1.0,5.25,
OT03448014,2018-08-02,97693,1.0,6.95,
OT03448014,2018-08-02,2558,1.0,16.45,
OT03448014,2018-08-02,151374,1.0,4.65,
OT03448014,2018-08-02,29980,1.0,3.95,
RJ03448063,2018-08-02,60732,1.0,6.65,
RJ03448063,2018-08-02,146990,1.0,4.95,
RJ03448063,2018-08-02,129680,1.0,5.25,
RJ03448063,2018-08-02,2594,1.0,9.95,
OB03192101,2018-08-07,44178,2.0,13.5,
OB03192101,2018-08-07,29896,2.0,15.9,
OB03192101,2018-08-07,1813,1.0,4.95,
OB03192101,2018-08-07,130736,1.0,8.75,
OB03192101,2018-08-07,81403,1.0,5.35,
OB03192101,2018-08-07,3242,2.0,7.5,
OB03192101,2018-08-07,3254,1.0,5.95,
OB03192101,2018-08-07,3350,1.0,1.95,
OB03192101,2018-08-07,3386,1.0,2.45,
OB03192101,2018-08-07,60864,1.0,7.25,
OB03192101,2018-08-07,130869,1.0,3.25,
OB03192101,2018-08-07,3723,2.0,12.9,
UV03289168,2018-08-07,3062,1.0,3.65,
UV03289168,2018-08-07,29944,1.0,3.95,
UB03366523,2018-08-07,112179,1.0,6.45,
UB03366523,2018-08-07,44214,1.0,12.95,
UB03366523,2018-08-07,150641,1.0,12.95,
FH00385670,2018-08-08,552,1.0,5.75,
FH00385670,2018-08-08,21980,1.0,5.45,
FH00385670,2018-08-08,2690,1.0,10.65,
FH00385670,2018-08-08,130869,1.0,3.25,
FH00385670,2018-08-08,-12,1.0,0.0,
EP00385674,2018-08-08,112131,1.0,9.45,
EP00385674,2018-08-08,146990,1.0,4.95,
EP00385674,2018-08-08,-12,1.0,0.0,
EP00385674,2018-08-08,-12,1.0,0.0,
EP00385674,2018-08-08,130869,1.0,3.25,
MI00385698,2018-08-08,150569,1.0,8.65,
MI00385698,2018-08-08,151326,1.0,6.35,
MI00385698,2018-08-08,17356,1.0,6.65,
MI00385698,2018-08-08,150833,1.0,6.45,
MI00385698,2018-08-08,151374,1.0,4.65,
MI00385698,2018-08-08,130845,1.0,5.25,
MI00385698,2018-08-08,-12,1.0,0.0,
DE02220874,2018-07-03,96,1.0,6.95,
RE00386798,2018-07-17,504,1.0,9.65,
RE00386798,2018-07-17,2942,1.0,3.45,
AO00387019,2018-07-17,97693,1.0,6.95,
AO00387019,2018-07-17,72216,1.0,6.95,
AO00387019,2018-07-17,81367,1.0,6.75,
AO00387019,2018-07-17,44178,1.0,6.75,
AO00387019,2018-07-17,1345,1.0,6.65,
AO00387019,2018-07-17,60732,1.0,6.65,
AO00387019,2018-07-17,1621,2.0,17.9,
AO00387019,2018-07-17,17356,1.0,6.65,
AO00387019,2018-07-17,44274,1.0,4.95,
AO00387019,2018-07-17,2534,1.0,9.45,
AO00387019,2018-07-17,44310,1.0,3.45,
AO00387019,2018-07-17,3434,1.0,4.35,
AO00387019,2018-07-17,3687,1.0,5.95,
AO00387019,2018-07-17,3999,2.0,7.9,
AO00387019,2018-07-17,148876,1.0,-100.0,
MS00387021,2018-07-17,1285,2.0,15.5,
MS00387021,2018-07-17,3326,1.0,4.85,
MS00387021,2018-07-17,3663,1.0,3.95,
JW00387305,2018-07-17,22208,2.0,31.9,
JW00387305,2018-07-17,130857,1.0,6.25,
JW00387305,2018-07-17,3434,3.0,13.05,
JW00387305,2018-07-17,3482,2.0,9.9,
JW00387305,2018-07-17,3615,2.0,8.5,
JW00387305,2018-07-17,24612,1.0,5.25,
JW00387305,2018-07-17,122978,1.0,5.85,
JW00387305,2018-07-17,49909,1.0,6.25,
OP00868282,2018-07-25,60216,1.0,5.25,
OP00868282,2018-07-25,104431,2.0,11.3,
OP00868282,2018-07-25,1765,1.0,6.95,
OP00868282,2018-07-25,64047,1.0,8.95,
OP00868282,2018-07-25,2594,2.0,19.9,
OP00868282,2018-07-25,2618,1.0,6.45,
OP00868282,2018-07-25,2630,1.0,12.95,
OP00868282,2018-07-25,2906,1.0,7.25,
XC00386300,2018-07-31,1176,1.0,10.95,
XC00386300,2018-07-31,130700,1.0,7.45,
XC00386300,2018-07-31,1729,1.0,6.25,
XC00386300,2018-07-31,1789,1.0,3.65,
AG00386625,2018-07-31,564,1.0,7.75,
AG00386625,2018-07-31,1176,1.0,10.95,
AG00386625,2018-07-31,30197,1.0,12.45,
AG00386625,2018-07-31,2558,1.0,16.45,
AG00386625,2018-07-31,2942,1.0,3.65,
MK00386627,2018-07-31,408,1.0,9.65,
MK00386627,2018-07-31,2618,1.0,6.45,
MK00386627,2018-07-31,2678,1.0,13.25,
WE00386637,2018-07-31,3218,1.0,8.45,
WE00386637,2018-07-31,150653,1.0,4.95,
WE00386637,2018-07-31,130869,3.0,9.75,
VM00386641,2018-07-31,36,1.0,6.95,
VM00386641,2018-07-31,60,1.0,6.95,
VM00386641,2018-07-31,204,1.0,7.95,
VM00386641,2018-07-31,52299,1.0,9.95,
VM00386641,2018-07-31,1092,1.0,7.45,
VM00386641,2018-07-31,1201,1.0,9.25,
VM00386641,2018-07-31,146990,1.0,4.95,
VM00386641,2018-07-31,151374,1.0,4.65,
VM00386641,2018-07-31,130845,1.0,5.25,
VM00386641,2018-07-31,112335,1.0,3.25,
DW00386673,2018-07-31,117403,1.0,5.65,
DW00386673,2018-07-31,864,1.0,7.45,
DW00386673,2018-07-31,150629,1.0,12.45,
DW00386673,2018-07-31,144336,1.0,9.45,
DW00386673,2018-07-31,2558,1.0,16.45,
OI00386680,2018-07-31,36,1.0,6.95,
OI00386680,2018-07-31,1789,1.0,3.65,
JT03486617,2018-08-02,1765,1.0,7.25,
JT03486617,2018-08-02,150629,1.0,12.45,
JT03486617,2018-08-02,149356,1.0,2.75,
JT03486617,2018-08-02,149368,1.0,,
JT03486617,2018-08-02,60744,1.0,6.35,
JT03486617,2018-08-02,112215,2.0,12.5,
JT03486617,2018-08-02,129680,1.0,5.25,
SU00385664,2018-08-03,3410,1.0,1.95,
SU00385664,2018-08-03,130652,1.0,14.95,
SU00385664,2018-08-03,112347,2.0,26.9,
SU00385664,2018-08-03,44154,1.0,5.45,
SU00385664,2018-08-03,112155,1.0,5.45,
SU00385664,2018-08-03,3687,1.0,5.95,
SU00385664,2018-08-03,44214,1.0,12.95,
SU00385664,2018-08-03,130712,1.0,7.25,
SU00385664,2018-08-03,43938,1.0,6.25,
SU00385664,2018-08-03,103722,1.0,7.95,
SU00385664,2018-08-03,1765,4.0,29.0,
SU00385664,2018-08-03,130736,1.0,8.75,
SU00385664,2018-08-03,1285,1.0,7.75,
SU00385664,2018-08-03,35181,1.0,7.45,
SU00385664,2018-08-03,60972,2.0,7.5,
SU00385664,2018-08-03,109225,1.0,3.95,
SU00385664,2018-08-03,97741,1.0,6.35,
SU00385664,2018-08-03,1753,1.0,6.35,
SU00385664,2018-08-03,112335,3.0,9.75,
SU00385664,2018-08-03,336,1.0,5.95,
SU00385664,2018-08-03,112227,1.0,9.45,
SU00385664,2018-08-03,2690,1.0,10.65,
SU00385664,2018-08-03,3350,1.0,1.95,
SU00385664,2018-08-03,3386,1.0,2.45,
CF00385683,2018-08-03,81415,1.0,4.95,
QB00386071,2018-08-03,4491,1.0,6.95,
QB00386071,2018-08-03,564,1.0,7.75,
QB00386071,2018-08-03,2618,1.0,6.45,
QB00386071,2018-08-03,2942,1.0,3.65,
QB00386071,2018-08-03,29944,1.0,3.95,
QB00386071,2018-08-03,3206,1.0,3.45,
BH00386020,2018-08-08,1309,1.0,5.95,
BH00386020,2018-08-08,1417,1.0,4.45,
BH00386020,2018-08-08,2714,2.0,14.9,
BH00386020,2018-08-08,3062,2.0,7.3,
BH00386020,2018-08-08,3110,2.0,8.7,
YX00386028,2018-08-08,150557,1.0,10.95,
YX00386028,2018-08-08,97933,2.0,12.9,
YX00386028,2018-08-08,21223,1.0,7.45,
YX00386028,2018-08-08,2762,1.0,18.65,
LK00386035,2018-08-08,150593,1.0,4.65,
LK00386035,2018-08-08,516,1.0,7.95,
LK00386035,2018-08-08,151374,1.0,4.65,
RN00386198,2018-08-08,44214,1.0,12.95,
EA00386205,2018-08-08,228,1.0,7.95,
EA00386205,2018-08-08,151302,1.0,6.95,
EA00386205,2018-08-08,97729,2.0,8.3,
EA00386205,2018-08-08,1969,1.0,11.95,
EA00386205,2018-08-08,3554,1.0,4.95,
FJ00386398,2018-08-08,148395,1.0,8.45,
FJ00386398,2018-08-08,2005,1.0,9.65,
FJ00386398,2018-08-08,2570,1.0,9.25,
FJ00386398,2018-08-08,2606,1.0,12.95,
FJ00386398,2018-08-08,2630,1.0,12.95,
FJ00386398,2018-08-08,2942,1.0,3.65,
FJ00386398,2018-08-08,122978,1.0,5.85,
FU00386726,2018-08-08,150617,1.0,6.45,
FU00386726,2018-08-08,52299,1.0,9.95,
FU00386726,2018-08-08,151302,1.0,6.95,
FU00386726,2018-08-08,151338,1.0,4.25,
BQ00385823,2018-07-04,36,1.0,6.95,
BQ00385823,2018-07-04,130664,1.0,6.95,
BQ00385823,2018-07-04,504,1.0,9.65,
BQ00385823,2018-07-04,2906,1.0,7.25,
NU00385825,2018-07-04,336,1.0,5.95,
NU00385825,2018-07-04,1333,1.0,5.95,
NU00385825,2018-07-04,1525,1.0,4.95,
NU00385825,2018-07-04,30161,1.0,6.65,
WQ00386173,2018-07-04,4840,1.0,8.95,
MT00386228,2018-07-04,57091,1.0,6.95,
MT00386228,2018-07-04,408,1.0,9.65,
MT00386228,2018-07-04,516,1.0,7.95,
UR02675472,2018-07-17,2978,1.0,3.45,
UR02675472,2018-07-17,104443,1.0,5.95,
NF00386355,2018-07-18,96,1.0,6.95,
NF00386355,2018-07-18,25525,1.0,7.45,
NF00386355,2018-07-18,456,1.0,9.65,
NF00386355,2018-07-18,564,1.0,7.75,
DF00386476,2018-07-18,21980,1.0,5.45,
DF00386476,2018-07-18,948,1.0,6.95,
QG00386934,2018-07-18,516,1.0,7.95,
QG00386934,2018-07-18,97945,1.0,4.15,
QG00386934,2018-07-18,85885,1.0,13.95,
QG00386934,2018-07-18,142028,1.0,9.75,
QG00386934,2018-07-18,94580,1.0,5.95,
QG00386934,2018-07-18,2942,1.0,3.45,
QG00386934,2018-07-18,3230,1.0,8.85,
QG00386934,2018-07-18,109225,1.0,3.95,
QG00386934,2018-07-18,3675,1.0,4.75,
QG00386934,2018-07-18,3699,1.0,3.75,
FT01672784,2018-07-25,112107,1.0,6.95,
FT01672784,2018-07-25,54929,1.0,6.95,
FT01672784,2018-07-25,130412,1.0,6.95,
FT01672784,2018-07-25,122906,1.0,6.95,
FT01672784,2018-07-25,444,1.0,5.95,
FU02228885,2018-07-25,1285,1.0,7.75,
FU02228885,2018-07-25,130845,1.0,5.25,
FU02228885,2018-07-25,3350,1.0,1.95,
FU02228885,2018-07-25,130857,1.0,6.25,
FU02228885,2018-07-25,3410,1.0,1.95,
FU02228885,2018-07-25,109225,1.0,3.95,
FU02228885,2018-07-25,3675,1.0,4.75,
FU02228885,2018-07-25,49909,1.0,6.25,
TG02324455,2018-07-25,504,1.0,9.65,
TG02324455,2018-07-25,89956,1.0,16.95,
TG02324455,2018-07-25,43097,1.0,11.35,
TG02324455,2018-07-25,30161,1.0,6.65,
NP02345362,2018-07-25,17320,1.0,7.65,
NP02345362,2018-07-25,1068,1.0,6.65,
NP02345362,2018-07-25,151278,1.0,5.95,
NP02345362,2018-07-25,151290,1.0,6.35,
NP02345362,2018-07-25,60960,1.0,3.65,
NP02345362,2018-07-25,61020,1.0,3.65,
NP02345362,2018-07-25,2582,1.0,6.95,
NP02345362,2018-07-25,21199,1.0,5.95,
NP02345362,2018-07-25,3771,1.0,3.25,
VW02412266,2018-07-25,2005,1.0,9.25,
JY02442221,2018-07-25,81247,1.0,4.75,
JY02442221,2018-07-25,35193,1.0,13.95,
JY02442221,2018-07-25,2594,1.0,9.95,
JY02442221,2018-07-25,2678,1.0,12.95,
JY02442221,2018-07-25,2750,2.0,35.9,
JY02442221,2018-07-25,30161,1.0,6.65,
JY02442221,2018-07-25,29980,2.0,7.5,
JY02442221,2018-07-25,4059,2.0,15.9,
GJ00386788,2018-07-31,348,1.0,5.75,
GJ00386788,2018-07-31,3218,1.0,8.45,
GJ00386788,2018-07-31,150653,1.0,4.95,
QJ00386868,2018-07-31,4395,1.0,5.75,
QJ00386868,2018-07-31,216,1.0,6.25,
QJ00386868,2018-07-31,336,2.0,11.9,
QJ00386868,2018-07-31,52299,1.0,9.95,
QJ00386868,2018-07-31,121489,1.0,7.5,
QJ00386868,2018-07-31,1489,1.0,16.95,
QJ00386868,2018-07-31,2942,1.0,3.65,
MS00387021,2018-07-31,44214,1.0,12.95,
MS00387021,2018-07-31,81319,1.0,13.95,
MS00387021,2018-07-31,3326,1.0,4.95,
MS00387021,2018-07-31,29980,1.0,3.95,
JZ00387038,2018-07-31,4395,1.0,5.75,
JZ00387038,2018-07-31,130676,1.0,8.25,
JZ00387038,2018-07-31,111867,1.0,11.45,
JZ00387038,2018-07-31,97741,1.0,6.35,
JZ00387038,2018-07-31,2570,1.0,9.25,
KP00386105,2018-08-03,204,1.0,7.95,
KP00386105,2018-08-03,72216,1.0,6.95,
KP00386105,2018-08-03,151314,1.0,7.75,
KP00386105,2018-08-03,44310,2.0,7.3,
KP00386105,2018-08-03,3362,1.0,3.95,
KP00386105,2018-08-03,130869,1.0,3.25,
KP00386105,2018-08-03,43926,1.0,8.75,
UM00386251,2018-08-03,44202,1.0,3.65,
UM00386251,2018-08-03,1273,1.0,12.25,
TU00386255,2018-08-03,4755,1.0,5.95,
KM00386372,2018-08-03,4395,1.0,5.75,
KM00386372,2018-08-03,2185,1.0,11.95,
HH00386652,2018-08-03,1285,1.0,7.75,
HH00386652,2018-08-03,-12,2.0,0.0,
HH00386652,2018-08-03,2954,2.0,7.3,
HH00386652,2018-08-03,3699,2.0,7.9,
FF00387257,2018-08-08,1176,2.0,21.9,
FF00387257,2018-08-08,44310,1.0,3.65,
FF00387257,2018-08-08,-12,1.0,0.0,
KU00770273,2018-08-08,3254,1.0,5.95,
KU00770273,2018-08-08,3326,1.0,4.95,
QR00798544,2018-08-08,150797,1.0,11.95,
QR00798544,2018-08-08,348,1.0,5.75,
QR00798544,2018-08-08,1285,2.0,15.5,
QR00798544,2018-08-08,-12,1.0,0.0,
QR00798544,2018-08-08,142148,1.0,0.0,
QR00798544,2018-08-08,150833,1.0,6.45,
QR00798544,2018-08-08,98005,1.0,4.65,
QR00798544,2018-08-08,81415,1.0,4.95,
UD01125485,2018-08-08,24612,1.0,5.25,
UD01125485,2018-08-08,336,1.0,5.95,
UD01125485,2018-08-08,52299,2.0,19.9,
BB00386353,2018-07-04,60,1.0,6.95,
BB00386353,2018-07-04,432,1.0,7.95,
BB00386353,2018-07-04,1285,1.0,7.75,
BB00386353,2018-07-04,1729,1.0,6.25,
BB00386353,2018-07-04,1993,1.0,9.95,
BB00386353,2018-07-04,2942,1.0,3.45,
NF00386355,2018-07-04,25525,1.0,7.45,
NF00386355,2018-07-04,456,1.0,9.65,
NF00386355,2018-07-04,81247,1.0,4.75,
NF00386355,2018-07-04,1765,1.0,6.95,
NF00386355,2018-07-04,21956,1.0,4.85,
DF00386476,2018-07-04,150317,1.0,5.95,
DF00386476,2018-07-04,130833,1.0,4.65,
CV00386875,2018-07-04,17440,1.0,8.65,
CV00386875,2018-07-04,21980,1.0,5.45,
CV00386875,2018-07-04,1765,1.0,6.95,
CV00386875,2018-07-04,2570,1.0,8.95,
XE00770332,2018-07-04,1765,1.0,6.95,
XE00770332,2018-07-04,1813,1.0,4.95,
XE00770332,2018-07-04,2462,1.0,7.85,
XE00770332,2018-07-04,2594,1.0,9.95,
XE00770332,2018-07-04,130821,1.0,12.95,
SK00770362,2018-07-04,21692,2.0,21.9,
SK00770362,2018-07-04,85885,1.0,13.95,
SK00770362,2018-07-04,2942,1.0,3.45,
SK00770362,2018-07-04,97981,1.0,7.2,
SK00770362,2018-07-04,122978,1.0,5.85,
SK00770362,2018-07-04,112335,1.0,2.95,
LG00770400,2018-07-04,480,1.0,8.95,
LG00770400,2018-07-04,60216,1.0,5.25,
LG00770400,2018-07-04,138209,1.0,0.0,
LG00770400,2018-07-04,139001,1.0,,
XE00770332,2018-07-18,54449,1.0,6.95,
SK00770362,2018-07-18,144312,1.0,9.45,
SK00770362,2018-07-18,111867,1.0,11.45,
SK00770362,2018-07-18,1273,1.0,11.95,
SK00770362,2018-07-18,21692,1.0,10.95,
SK00770362,2018-07-18,141944,1.0,5.95,
SK00770362,2018-07-18,3062,1.0,3.5,
SK00770362,2018-07-18,3434,1.0,4.35,
SK00770362,2018-07-18,3482,1.0,4.95,
SK00770362,2018-07-18,81583,1.0,4.95,
SK00770362,2018-07-18,38377,1.0,6.25,
SK00770362,2018-07-18,137548,1.0,,
SK00770362,2018-07-18,116010,1.0,3.25,
AT01424385,2018-07-18,204,2.0,15.9,
AT01424385,2018-07-18,336,1.0,5.95,
AT01424385,2018-07-18,480,2.0,17.9,
AT01424385,2018-07-18,1825,1.0,6.45,
AT01424385,2018-07-18,21223,2.0,14.5,
AT01424385,2018-07-18,106352,1.0,13.7,
IG01797179,2018-07-18,252,1.0,7.95,
IG01797179,2018-07-18,336,1.0,5.95,
IG01797179,2018-07-18,55169,1.0,6.95,
IG01797179,2018-07-18,111867,1.0,11.45,
IG01797179,2018-07-18,130712,1.0,7.25,
IG01797179,2018-07-18,1993,1.0,9.95,
IG01797179,2018-07-18,3410,1.0,1.95,
NX02155865,2018-07-18,2185,1.0,11.95,
NX02155865,2018-07-18,130796,1.0,13.95,
NX02155865,2018-07-18,2954,1.0,3.45,
UN02207791,2018-07-18,1201,1.0,9.25,
UN02207791,2018-07-18,1357,1.0,7.65,
UN02207791,2018-07-18,1621,1.0,8.95,
UN02207791,2018-07-18,17356,1.0,6.65,
UN02207791,2018-07-18,1969,1.0,11.65,
UN02207791,2018-07-18,137620,1.0,3.95,
CU02312747,2018-07-18,52299,1.0,9.95,
CU02312747,2018-07-18,456,1.0,9.65,
CU02312747,2018-07-18,1429,1.0,3.95,
CU02312747,2018-07-18,81391,1.0,12.65,
CU02312747,2018-07-18,2666,1.0,5.25,
EP00385674,2018-07-26,112131,1.0,8.95,
EP00385674,2018-07-26,4755,1.0,5.95,
CW00385880,2018-07-26,130700,1.0,7.45,
CW00385880,2018-07-26,6173,1.0,6.45,
CW00385880,2018-07-26,2942,1.0,3.45,
CW00385880,2018-07-26,3206,1.0,3.25,
TJ00385927,2018-07-26,36,1.0,6.95,
TJ00385927,2018-07-26,130664,1.0,6.95,
TJ00385927,2018-07-26,97753,1.0,6.45,
TJ00385927,2018-07-26,109225,1.0,3.95,
SL00386062,2018-07-26,540,1.0,6.75,
SL00386062,2018-07-26,2486,1.0,17.65,
SL00386062,2018-07-26,2990,1.0,3.65,
SL00386062,2018-07-26,30161,1.0,6.65,
TA00386124,2018-07-26,44178,1.0,6.75,
TA00386124,2018-07-26,146474,1.0,9.95,
TA00386124,2018-07-26,1201,1.0,9.25,
TA00386124,2018-07-26,130712,1.0,7.25,
TA00386124,2018-07-26,81391,1.0,12.65,
TA00386124,2018-07-26,2714,1.0,7.25,
TA00386124,2018-07-26,150833,1.0,6.45,
FM00386130,2018-07-26,1729,1.0,6.25,
FM00386130,2018-07-26,2798,1.0,13.95,
LX00387293,2018-07-31,20034,1.0,6.95,
LX00387293,2018-07-31,17332,1.0,7.45,
LX00387293,2018-07-31,146474,1.0,9.95,
LX00387293,2018-07-31,146966,1.0,6.95,
LX00387293,2018-07-31,2942,1.0,3.65,
WJ00387299,2018-07-31,4755,1.0,5.95,
WJ00387299,2018-07-31,52299,1.0,9.95,
WJ00387299,2018-07-31,492,1.0,8.95,
WJ00387299,2018-07-31,516,1.0,7.95,
WJ00387299,2018-07-31,44202,1.0,3.65,
WJ00387299,2018-07-31,1789,2.0,7.3,
WJ00387299,2018-07-31,136155,1.0,8.65,
WJ00387299,2018-07-31,2906,1.0,7.45,
WJ00387299,2018-07-31,130833,1.0,4.65,
WJ00387299,2018-07-31,81403,2.0,10.7,
QJ00389585,2018-07-31,141920,1.0,7.95,
QJ00389585,2018-07-31,121489,1.0,7.5,
QJ00389585,2018-07-31,129680,1.0,5.25,
WX00782339,2018-07-31,96,1.0,6.95,
WX00782339,2018-07-31,1068,1.0,6.65,
WX00782339,2018-07-31,122942,1.0,4.15,
WX00782339,2018-07-31,1729,1.0,6.25,
WX00782339,2018-07-31,1789,1.0,3.65,
WX00782339,2018-07-31,3038,1.0,6.45,
PR01423577,2018-07-31,1213,1.0,9.25,
PR01423577,2018-07-31,6773,1.0,13.65,
XQ00386966,2018-08-03,24612,3.0,15.75,
XQ00386966,2018-08-03,150617,1.0,6.45,
XQ00386966,2018-08-03,288,1.0,7.95,
XQ00386966,2018-08-03,4671,1.0,5.95,
XQ00386966,2018-08-03,121489,2.0,15.0,
XQ00386966,2018-08-03,-12,3.0,0.0,
XQ00386966,2018-08-03,150641,1.0,12.95,
IK00386977,2018-08-03,2582,1.0,6.95,
IK00386977,2018-08-03,2690,1.0,10.65,
IK00386977,2018-08-03,2906,1.0,7.45,
IK00386977,2018-08-03,30161,1.0,6.95,
IK00386977,2018-08-03,3254,1.0,5.95,
IK00386977,2018-08-03,130869,2.0,6.5,
HB00386985,2018-08-03,60204,1.0,5.25,
HB00386985,2018-08-03,216,1.0,6.25,
HB00386985,2018-08-03,4671,1.0,5.95,
HB00386985,2018-08-03,130688,1.0,9.95,
HB00386985,2018-08-03,140491,1.0,7.25,
HB00386985,2018-08-03,112179,1.0,6.45,
HB00386985,2018-08-03,148395,1.0,8.45,
HB00386985,2018-08-03,1969,1.0,11.95,
HB00386985,2018-08-03,2005,1.0,9.65,
HB00386985,2018-08-03,2906,1.0,7.45,
JG03010781,2018-08-08,-12,1.0,0.0,
JG03010781,2018-08-08,-12,1.0,0.0,
JG03010781,2018-08-08,1765,1.0,7.25,
JG03010781,2018-08-08,148395,1.0,8.45,
JG03010781,2018-08-08,2750,1.0,17.95,
MX00804196,2018-07-04,492,1.0,8.95,
MX00804196,2018-07-04,1621,1.0,8.95,
MX00804196,2018-07-04,81283,1.0,5.65,
MX00804196,2018-07-04,130760,1.0,12.95,
MX00804196,2018-07-04,64047,1.0,8.95,
MX00804196,2018-07-04,85885,1.0,13.95,
MX00804196,2018-07-04,29932,1.0,4.35,
MX00804196,2018-07-04,122978,1.0,5.85,
MX00804196,2018-07-04,3867,1.0,8.95,
FG00846852,2018-07-04,117403,2.0,11.3,
FG00846852,2018-07-04,112239,1.0,3.65,
FG00846852,2018-07-04,130845,1.0,5.25,
VF01146227,2018-07-04,4755,2.0,11.9,
VF01146227,2018-07-04,2005,1.0,9.25,
VF01146227,2018-07-04,81403,1.0,5.25,
IG01797179,2018-07-04,57091,1.0,6.95,
IG01797179,2018-07-04,137596,1.0,6.95,
IG01797179,2018-07-04,336,1.0,5.95,
IG01797179,2018-07-04,360,2.0,13.9,
IG01797179,2018-07-04,4755,1.0,5.95,
IG01797179,2018-07-04,444,1.0,5.95,
IG01797179,2018-07-04,636,1.0,5.45,
IG01797179,2018-07-04,112227,1.0,9.45,
IG01797179,2018-07-04,148395,1.0,8.45,
IG01797179,2018-07-04,109225,1.0,3.95,
UN02207791,2018-07-04,55169,1.0,6.95,
UN02207791,2018-07-04,360,1.0,6.95,
CU02312747,2018-07-04,36,1.0,6.95,
CU02312747,2018-07-04,112107,1.0,6.95,
CU02312747,2018-07-04,4671,1.0,5.95,
CU02312747,2018-07-04,130688,1.0,9.95,
CU02312747,2018-07-04,89956,1.0,16.95,
CU02312747,2018-07-04,95541,1.0,13.95,
CU02312747,2018-07-04,74402,3.0,38.85,
CU02312747,2018-07-04,3254,1.0,5.95,
CU02312747,2018-07-04,104443,1.0,5.95,
BN00385889,2018-07-19,22208,1.0,15.95,
NR00385891,2018-07-19,20743,1.0,5.25,
YD00385897,2018-07-19,130640,1.0,10.75,
YD00385897,2018-07-19,564,1.0,7.75,
YD00385897,2018-07-19,1429,1.0,3.95,
YD00385897,2018-07-19,2666,1.0,5.25,
YD00385897,2018-07-19,3675,1.0,4.75,
YD00385897,2018-07-19,49909,1.0,6.25,
YD00385897,2018-07-19,3687,1.0,5.95,
GJ00386788,2018-07-19,1633,1.0,3.95,
GJ00386788,2018-07-19,80370,1.0,6.65,
GJ00386788,2018-07-19,2942,1.0,3.45,
GJ00386788,2018-07-19,3110,1.0,4.25,
OL00386815,2018-07-19,150317,1.0,5.95,
OL00386815,2018-07-19,1621,1.0,8.95,
OL00386815,2018-07-19,1909,1.0,12.95,
OL00386815,2018-07-19,30197,1.0,12.45,
OL00386815,2018-07-19,115962,1.0,18.5,
OL00386815,2018-07-19,112275,1.0,9.95,
SC00386461,2018-07-26,636,1.0,5.45,
SC00386461,2018-07-26,1585,3.0,11.85,
LP00386697,2018-07-26,112107,1.0,6.95,
LP00386697,2018-07-26,151302,1.0,6.95,
LP00386697,2018-07-26,150629,1.0,12.45,
LP00386697,2018-07-26,17308,1.0,13.95,
LP00386697,2018-07-26,150641,1.0,12.95,
LP00386697,2018-07-26,150833,1.0,6.45,
LP00386697,2018-07-26,3326,1.0,4.85,
LP00386697,2018-07-26,130869,1.0,3.25,
LP00386697,2018-07-26,116010,1.0,3.25,
LP00386697,2018-07-26,4059,1.0,7.95,
CB00386743,2018-07-26,516,1.0,7.95,
CB00386743,2018-07-26,85885,2.0,27.9,
CB00386743,2018-07-26,95541,1.0,13.95,
CB00386743,2018-07-26,150833,1.0,6.45,
CB00386743,2018-07-26,3026,2.0,9.9,
CB00386743,2018-07-26,60204,1.0,4.95,
WE00386839,2018-07-26,3230,1.0,8.85,
IQ00386845,2018-07-26,4755,1.0,5.95,
IQ00386845,2018-07-26,4840,1.0,8.95,
IQ00386845,2018-07-26,1176,1.0,10.95,
IQ00386845,2018-07-26,3410,1.0,1.95,
BM00386883,2018-07-26,22208,1.0,15.95,
BM00386883,2018-07-26,130821,1.0,12.95,
UR02675472,2018-07-31,150821,1.0,3.75,
UR02675472,2018-07-31,60792,1.0,3.75,
UR02675472,2018-07-31,130833,1.0,4.65,
WB02931771,2018-07-31,151338,1.0,4.25,
WB02931771,2018-07-31,146966,1.0,6.95,
WB02931771,2018-07-31,150833,1.0,6.45,
WB02931771,2018-07-31,3194,1.0,3.95,
